project_id,rank,type_encoded,value,effort,risk,stakeholder_priority,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99
P28,10,1,1.2492311629390214,-2.117171934014855,-1.5303922132634133,1.2465954280819804,-0.0076893335,0.011053326,0.0022208337,0.008891197,-0.0011659295,-0.012245226,0.0064930553,0.008249816,-0.007163258,-0.0037324778,-0.0047064996,-0.010866118,0.0059736567,0.0017729703,0.0041198223,-0.005382563,-0.004317845,-0.0059102178,0.004905101,-0.00964273,0.005827113,0.0023581162,0.0001477532,-0.0009859797,-0.003627648,0.006370975,-0.0058906106,-0.0079719005,-0.0043210406,-0.0038389277,0.006463035,0.0019753475,0.0032582812,-0.0011255366,-0.0008760469,0.006829983,-0.0008417034,-0.0025699593,-0.0062122885,-0.008630462,0.00022891704,-0.0032314844,-0.0017357466,-0.00054943573,-0.0023017337,-0.008727781,-0.0020809707,-0.0045664837,0.004576948,-0.0016253112,0.0039248643,-0.0062552663,0.00065573567,0.0002512047,-0.0032142408,0.0055965716,0.0031446398,-0.0017192293,-0.007557762,0.0024001354,-0.0007413551,-0.00016363911,0.0027148402,0.00093834894,-0.010327124,0.006905433,-0.0022886037,0.004170978,-0.010888788,0.005691973,-0.0104565155,-0.0011848186,0.008654218,-0.005346559,0.0036034551,0.0076827495,-0.0075168377,-0.0019876212,-0.0026011055,0.0036163367,-0.0032545435,-0.0023373032,-0.0033771705,0.0046104416,-0.0051156343,2.9298943e-05,0.0042214645,0.009640308,0.013221571,0.002755465,0.0063181026,0.0019872342,-0.0054886797,3.595529e-05,0.0119963065,0.004081399,0.0026271674,-0.0050265323,0.004147338,-0.0013174183
P28,5,1,1.2492311629390214,1.1638120571553685,1.6404204116026129,1.2465954280819804,-0.0068447,0.0072667673,0.0013893183,0.0023497664,0.003933255,-0.007883369,0.006743523,0.00787953,-0.0028386738,8.344198e-05,0.00017615335,-0.0061262334,0.0035506098,0.00048921205,0.0016614114,-0.0033271823,0.0008085627,-0.0049712365,-0.0009514234,-0.008680024,0.005218202,0.003194041,0.0066506863,0.0010409377,-0.0033896456,0.0008689059,-0.0016625887,-0.0065528564,-0.005033821,-0.0019304767,0.006141718,0.00027001015,0.0028122328,0.0009238803,-0.00036967054,0.009132399,-0.001027661,-0.0061630094,-0.001641373,-0.007451326,0.0034293009,-0.0038901058,-0.0027945384,-0.0003107563,-2.7253027e-05,-0.004716923,-0.0029527675,-0.0055554463,0.0072940043,0.0022503827,0.0048672957,-0.0030302238,0.0010702685,-0.0012240304,-0.003712173,0.0065770196,0.0031875805,0.0032450806,-0.006448765,1.8514893e-05,-0.00063043926,-0.0021625005,-0.0020965657,-0.0038007568,-0.007820075,0.0038157597,0.0052522914,0.007534869,-0.009525789,0.0070614605,-0.0047373855,-0.002803192,0.0038214005,0.0022198376,0.00058809563,0.0040353932,0.0010400864,0.0018959689,-0.005901635,0.0062837084,-0.004295704,-0.0008022157,-0.0008982308,0.0063830516,-0.00081496977,-0.0011287484,-0.00036863823,0.008064916,0.008644778,0.00017115966,0.0055171372,0.0015542683,-0.0007659957,-0.0004862445,0.008450239,0.0064819567,0.0037903455,-0.0057284394,0.0027850731,-0.003330836
P28,14,1,0.08221855394588845,-1.0235106036247805,-0.7376890570469067,0.08432851425260454,-0.009879774,0.008082693,0.002641979,0.0037780113,0.0010641898,-0.0076492503,0.007851168,0.00906522,-0.0021992766,-0.004175118,0.0004572631,-0.0068219206,0.0014205265,-0.0010054833,0.005235447,-0.007580895,0.00056530023,-0.0062150396,-0.0012522751,-0.0053913286,0.0051298495,0.0024059552,0.0074445964,-0.0008412702,-0.0017631296,-0.0009108108,-0.0037996203,-0.010778618,-0.0058057313,-0.0004807856,0.0058887913,-0.001599083,0.004845217,-0.0024096011,0.00042534372,0.011570023,0.00013567228,-0.0047125546,-0.0048146346,-0.009099548,0.0022531888,-0.0012528254,-0.0032302837,-0.0043529947,0.0031481474,-0.0034492172,-0.0031950995,-0.0028826282,0.00777747,0.0018714374,0.005539335,-0.0037722713,-0.00045613013,-9.113709e-05,-0.006042132,0.0063008694,0.002345677,0.0021605,-0.00710152,-0.0013296083,-0.00037118924,0.0036538872,0.0014708064,-0.0027211173,-0.009967673,0.00018556432,0.00021496908,0.0071559153,-0.0104220975,0.0071046217,-0.009035679,0.002364496,0.007765605,0.0008961291,0.0036843554,0.0014746407,-0.0033930265,0.0012120332,-0.0030685393,0.004699773,-0.0020545796,-0.0016167717,-0.0011412976,0.008779702,-0.0017666786,0.001911436,0.0027496319,0.0077819703,0.008602023,0.001330668,0.0030973603,0.003073474,-0.0054989965,0.0012286181,0.009661801,0.009018588,0.0076945946,-0.010667757,0.0036566486,-0.00409668
P28,4,1,1.2492311629390214,0.070150726765294,0.05501409916959983,1.2465954280819804,-0.0041500675,0.008440163,0.0005084967,0.0016558586,-0.00042529285,-0.012806628,0.00027966965,0.0062255324,-0.0028820874,-0.0016120499,-0.004698389,-0.005627085,0.003853259,0.0024534932,0.0030897136,-0.004253734,-0.0031910324,-0.003796114,0.0025168906,-0.010402714,0.0055922964,-0.0028871673,0.003303335,-0.0024273302,-0.00448464,0.0023280012,-0.003215819,-0.0038071533,-0.008056492,-0.004143501,0.004757997,0.002557122,0.0070118825,0.00010007218,-0.0033010803,0.0014170543,-0.0016013308,-0.0026960084,-0.005235091,-0.0055388436,0.00027893484,-0.001140243,-0.0031948863,7.675308e-05,-0.0025407104,-0.008951947,-0.0011808784,-0.005698944,0.0054270807,0.00041855755,0.0020661114,-0.005201994,0.0026962103,-0.0018905653,-0.0013880585,0.0043135686,-6.987512e-05,-0.00022987805,-0.0076928125,0.0027152367,0.0028966274,-0.00088507356,-0.0015491402,4.7104124e-05,-0.0045371004,0.005624162,0.0007944734,0.004193668,-0.007763197,0.0068298467,-0.009602719,-0.004159042,0.0062518683,-0.0021868444,0.00273785,0.008652448,-0.002442436,-0.002016598,-0.0028352027,0.0030941821,-6.508909e-05,0.00038161423,-0.008120509,0.0064545968,-0.007067138,-0.0021035848,0.0030494826,0.0074879457,0.010555479,-0.00052282936,0.008844243,0.0035053708,-0.0040076347,0.00034612758,0.009607595,0.006491311,0.0010040175,-0.002921784,0.0032488245,-0.0033044592
P28,5,1,1.2492311629390214,1.1638120571553685,1.6404204116026129,1.2465954280819804,-0.0069060586,0.004837611,0.00033480235,0.00046655443,0.0028123814,-0.0043157744,0.0062093833,0.008855685,-0.0047151097,0.0019262072,-0.0015930728,-0.009172956,-6.9519636e-05,0.0015350252,0.0013241348,-0.0064282943,-0.0016390554,-0.004267874,0.00043354536,-0.008178361,0.0024808082,0.0027898115,0.0027352292,0.0004575931,-0.0021311252,0.0008892358,-0.002300391,-0.0085142385,-0.0068346933,-0.005744076,0.0073375935,-0.0010037251,0.001760465,-0.00057340215,0.00077725673,0.0062501873,-0.0053910757,-0.003883852,0.00075892213,-0.011364387,-0.0020454053,-0.0036952964,-0.0060189143,-0.0006635204,0.002505976,-0.0041545066,-0.0027182137,-0.0027583067,0.0046106023,0.0013921816,0.00427262,-0.0046037817,0.0012040426,-0.0022418401,-0.0012959874,0.004471853,0.00093133986,0.0030451273,-0.0063431156,0.0027945472,-0.0009206321,-0.001647741,-0.0022629946,-0.0033051113,-0.010519075,0.0030280643,0.0032638027,0.0048398483,-0.009514732,0.0100333765,-0.0044710417,-0.000723801,0.0055216667,-0.0020048001,0.0043088417,0.0026921164,-0.0037884056,-0.0009948536,-0.0013899634,0.0030749652,-0.005888941,-0.0061946423,4.1474455e-06,0.0032553764,0.0019550337,-0.0019151289,0.0029421884,0.0061624954,0.009001491,0.0013749225,0.0064435382,0.003574666,0.0024011645,0.0024097194,0.011056686,0.0063685733,0.0065712547,-0.006354446,0.002276778,-0.0012647974
P29,2,1,1.2492311629390214,0.070150726765294,0.05501409916959983,1.2465954280819804,-0.004173214,0.0077125444,0.0015469618,0.005902344,-0.002689824,-0.016879572,0.0012109573,0.011597255,-0.009493729,-0.00056562584,-0.0040070196,-0.010509716,0.0012819986,0.007663639,0.0017594971,-0.0055004186,-0.0026596114,-0.0041553364,0.0018679127,-0.008119937,0.007342166,0.001241942,-0.00034790338,-0.00106541,-0.005516599,0.002417273,-0.006608608,-0.004000946,-0.005184618,-0.0036564476,0.0063484414,0.0052017537,0.0027309607,-0.0019057693,-0.0020671142,0.007852358,0.0016758125,-0.003585068,-0.007634884,-0.010376276,0.0070686056,-0.0032797947,-0.0060432577,-0.00021474269,-0.00066331023,-0.002822699,-0.0024683473,-0.0036744971,0.0050871326,-0.0007576903,0.001865667,-0.008487042,0.0013360329,-0.0006464608,0.0023182863,0.0056176935,0.00187495,0.0020900718,-0.0043661874,0.0038580163,0.0032354195,-0.0011905376,-0.00031710434,-0.00011414914,-0.0052281846,0.0026490088,0.0011372863,0.0050497456,-0.008494233,0.009885972,-0.011999979,-0.00068536424,0.0071678767,-0.0040111565,0.007424581,0.009273826,-0.005275327,-0.004694112,-0.003836517,0.0023567853,-0.00080746005,0.0019775638,-0.007106359,0.0048422976,-0.007903297,0.00054571487,0.0024652008,0.0054566753,0.014298821,0.005438982,0.007847949,0.0035326406,-0.006539187,0.0026901416,0.0061941757,0.0023974504,0.0029510523,-0.0023078448,0.008389225,-0.0016635314
P29,4,1,1.2492311629390214,-2.117171934014855,-1.5303922132634133,1.2465954280819804,-0.0036341266,0.0039549717,0.0015569162,0.0058502457,0.0004533856,-0.011682314,0.0056662927,0.009970243,-0.007417458,-0.004721373,-0.0045526414,-0.010877557,0.0004392213,-0.0013889513,0.0027893614,-0.0047041145,0.000718148,-0.007214262,0.0015824765,-0.010046991,0.0022940564,0.0012492585,0.0009567407,-0.0017090347,-0.004989171,0.005155296,-0.009366975,-0.0055698855,-0.006564222,-0.0020620937,0.006313899,0.004089855,0.0025358335,-0.0059722653,-0.0020673543,0.008393927,0.00081699586,-0.0077477,-0.009779294,-0.008535008,0.0029500572,-0.0064935773,-0.0030634243,-0.0020500985,0.0021433067,-0.008291756,0.00037328,-0.0042552236,0.008840611,0.0021989795,0.0057857777,-0.0077956286,0.0012401029,0.0003514491,-0.0049989964,0.0031745085,0.00253815,0.0016057572,-0.008825187,0.0051587936,0.0041046073,0.0029897173,-0.00084259344,-0.001713914,-0.010018656,0.004969127,-0.0014528862,0.0069318665,-0.005949316,0.0065478734,-0.011112298,-0.0021633392,0.0056744358,-0.008952943,0.0072088805,0.009150735,-0.0019860684,-2.8694896e-05,-0.0005722704,0.0039042574,-0.0057879807,0.0008861408,-0.005368053,0.007386181,-0.0045245774,0.00039339936,0.00215112,0.014030278,0.01361304,0.0018099257,0.008969254,0.0030158146,-0.0037928077,0.0017595458,0.01089218,0.0020238524,0.0020162524,-0.009383367,0.004883611,-0.00014047546
P29,4,1,1.2492311629390214,0.070150726765294,0.8477172553861063,1.2465954280819804,-0.0033120925,0.009840624,0.002586091,0.0016370281,0.0024190703,-0.010552607,0.005109319,0.007662851,-0.002614491,-0.0018514041,-0.0029873801,-0.0046910127,0.005514782,0.0008180174,0.00565294,-0.0034348313,-0.0013285361,-0.006960043,0.0015359045,-0.0065094726,0.0022469922,0.0025638905,0.0033119319,0.0011452255,-0.0045624403,0.0059642643,-0.005303174,-0.004745856,-0.0019772928,-0.003114713,0.004935655,0.0014998156,0.0011526842,-0.0010489898,0.0006967962,0.006028407,1.5693484e-05,-0.0035165753,-0.0044361665,-0.0076983916,0.002915872,-0.0009811276,-0.00036555156,-0.00063328835,0.0010954044,-0.0026011325,-0.0006787019,-0.00028007186,0.0028419544,0.0013059531,0.0012993687,-0.004187151,-0.0033094634,4.4793356e-05,-0.0009946164,0.0053836014,0.0017466035,0.0034132837,-0.0040285178,0.0009291087,0.0029306079,0.00067594735,-0.00019228202,-0.0010107072,-0.008344339,0.002278875,0.0036416003,0.00314114,-0.0057205185,0.007393606,-0.0052458188,0.00070724264,0.0030466628,-0.00017169432,0.0022704364,0.0028641245,-0.004042098,-0.0027930532,-0.0039714896,0.002474813,-0.0032265375,-0.00014786387,0.0009452738,0.0046052295,-0.001290263,0.000118129945,5.5475044e-05,0.0070116213,0.008244488,0.002086907,0.004700524,-0.0013303221,-0.0029998273,0.00010474479,0.007952696,0.001723358,0.0012790665,-0.004783932,0.0042612427,-0.00083052565
P29,4,1,1.2492311629390214,0.070150726765294,0.8477172553861063,1.2465954280819804,-0.009895543,0.012677905,0.0017088947,0.0055970824,0.002438179,-0.01265938,0.0016248527,0.011456136,-0.006767869,0.0011044638,-0.0029500506,-0.010848479,0.0036004316,0.00241785,0.0054100263,-0.006536047,0.00092552754,-0.008205654,-0.0008636306,-0.010948514,0.003958872,0.0045933407,0.0044616954,-0.0017518001,-0.0075790407,-6.459467e-06,-0.007030539,-0.0058948915,-0.008370872,-0.007920729,0.010299442,-0.0009248705,0.00096018176,-0.00013595335,-0.0019982005,0.01153014,0.001512709,-0.007723038,-0.0071587986,-0.012181476,0.0011632734,-0.0012117551,-0.006550991,-0.00080876256,0.0052144593,0.00032205385,-0.0029460539,-0.0033132327,0.0027570035,0.002546472,0.005206919,-0.0067025884,-0.0011368525,-0.00016953275,-0.000915536,0.0056922124,0.0032059639,0.004196874,-0.0069478983,-0.002168314,-0.00035924296,0.0025488914,-0.002174301,-0.0010445412,-0.0062749847,0.00092779536,-0.00050041516,0.0074148355,-0.008230191,0.008370977,-0.009037154,-0.00039596576,0.009461192,0.00012574912,0.004810163,0.0052916715,-0.0051387013,-0.0059077647,-0.007169562,0.00094586425,-0.0049977303,-0.0023147487,-0.0063174493,0.009192553,-0.0035052337,0.0019297578,0.0019862477,0.0067402394,0.012456118,0.0043298295,0.005789998,0.00328888,-0.0055130958,0.0041502006,0.010154228,0.010372012,0.0061127893,-0.0025998242,0.007673855,-0.0057451017
P29,7,1,0.08221855394588845,0.070150726765294,0.05501409916959983,0.08432851425260454,-0.003351739,0.0018171669,-0.0009953099,0.0034981712,-0.0038091969,-0.006661602,-0.0024215856,0.0073635904,-0.0030525874,0.002013774,0.0007067506,-0.0041356115,0.00082886656,0.0025694033,0.0015448502,-0.0027827655,0.00013952909,-0.003667666,-8.5152686e-05,-0.0051395344,0.0037072976,0.001330689,-0.0035511777,-0.00044738004,-0.003321839,-0.0036668542,-0.0017415062,-0.00235124,-0.00605162,-0.0029903722,0.005011905,-0.0016671423,0.002303101,-9.718285e-05,-0.000746098,0.0069846557,0.0008251496,-0.0030051696,-0.004453316,-0.007612386,0.0042087142,-0.0029675195,-0.005456634,-0.00086335663,0.0010247198,-0.004507646,-0.001162611,-0.0018301809,0.0054963,0.003923009,0.00283131,-0.004328212,0.0012601151,-0.00025213073,-0.0020323459,0.0054847277,0.0043591238,0.00035231348,-0.0038662734,-2.8054097e-05,0.004056621,0.0018416818,-0.0008564011,-0.004947933,-0.004492904,0.00054183713,0.0016237191,0.0033862595,-0.0028187053,0.0046290616,-0.0054189707,-0.0029511494,0.005209365,-0.00059337955,0.006754832,0.005692438,-0.0026963349,-0.0043303883,-0.006585389,-0.000107737455,-0.00054891675,-0.00067272934,-0.0058628535,0.0032482506,-0.0029474834,0.0028375834,0.00069156225,0.0001598304,0.005860278,0.0031336376,0.0036906025,0.0006233993,-0.001057495,0.002363457,0.003973237,0.0052390383,0.0024179686,-0.0005371063,0.004631785,-0.0015364436
P29,7,1,0.08221855394588845,0.070150726765294,0.05501409916959983,0.08432851425260454,-0.0016219014,0.0061433115,0.0010395552,-0.00047359336,-0.0037485545,-0.014270328,-0.0016715858,0.011192466,-0.006076461,-0.006861921,-0.0017006062,-0.005883187,0.0033437961,-0.0004412929,0.0032521822,-0.0016946128,0.0041367924,-0.0035196098,0.00045027919,-0.012166958,0.0048899315,0.0019315354,0.0006087195,0.0007611639,-0.004763447,0.001515557,-0.0072184443,-0.001346198,-0.0050900592,-0.0031497367,0.0078232465,0.0028583147,0.005497119,0.0048575113,-0.0053474866,0.008165848,0.0002520623,-0.0061958986,-0.0047570695,-0.0076884353,0.0010625771,-0.0047195465,-0.005572727,-0.0033991325,-1.484047e-05,-0.0037652894,-0.0015817164,-0.0004390416,0.00036026863,0.0056156307,0.0032830185,-0.002418985,-0.0011789385,-1.0024135e-05,-0.0025372123,-0.00042485588,-0.0013040645,0.000360275,-0.0048005083,-0.0029856449,-0.00013765831,-0.000427792,-0.0017318832,-0.0020415836,-0.010648181,0.0035808682,-0.002083526,-0.0007705895,-0.006523017,0.005148363,-0.0057647694,0.0032164946,0.0044807135,-0.0017730743,0.0029061257,0.008201275,-0.00043509316,-0.004694117,-0.0035837127,0.0027767085,0.0041916743,-0.0005458027,-0.0032101076,0.013858686,-0.004491513,0.0041523012,-0.0011007952,0.0067597297,0.007808057,0.0006677716,0.002604249,0.0022598407,-0.0027168642,0.0055433363,0.006712265,0.0025399649,0.0005253179,-0.005742641,0.008754325,-0.005261892
P29,2,0,1.2492311629390214,0.070150726765294,0.05501409916959983,1.2465954280819804,-0.0014392472,0.008818359,0.0026787627,0.005059205,0.0012193201,-0.0040424275,0.0025351013,0.008075571,-0.0067793066,-0.0003443483,-0.00077226805,-0.008152022,-1.6539158e-05,0.0035148414,0.0025327045,0.00065003335,-0.00032864185,-0.0054355455,0.0010294215,-0.008799157,0.0011704734,0.0017839673,0.0022525205,-0.0047815326,-0.002537741,0.0010697771,-0.0027719124,-0.0073591205,-0.0064338394,-0.003139681,0.0024789774,-0.00025961813,0.00011695223,-0.00063182006,-0.0018238939,0.0027630385,-0.00096413307,-0.0037277692,-0.002169069,-0.013375624,0.0019156066,-0.001679212,-0.006642139,-0.001973429,0.002991187,-0.001530949,-0.0035651925,-0.0019293313,7.3055606e-05,0.00082774874,0.0033547122,-0.0020812857,0.0018075303,0.0023707668,0.0013187075,0.0023313614,0.0012829152,0.0015000927,-0.0059283674,-0.0027103424,0.002292147,-0.0002116228,-0.0010054469,-0.0033750182,-0.006197282,0.0014438592,0.0006736186,0.0040866397,-0.0045580314,0.007896478,-0.0032857375,-0.002894049,0.0031432188,0.0010216159,0.002633015,0.0027493895,-0.004362929,-0.0066884905,-0.0074734516,0.0001890606,0.0022814912,-0.0026509555,-0.005380321,0.0030665915,0.0012940477,-0.0010488875,0.0026292324,0.0028887524,0.003352608,-0.001405797,0.0064013824,-0.00046821628,-0.0025275913,0.004785583,0.00607834,0.003261391,0.002964359,-0.005477969,0.0013408071,-0.007507901
P29,1,0,1.2492311629390214,1.1638120571553685,0.8477172553861063,1.2465954280819804,-0.002654798,0.006092395,-0.0009887844,-0.0016701556,0.00026652197,-0.011106162,0.0033309774,0.009819091,-0.0013974911,-0.0018153127,-0.003717725,-0.0073257578,0.002847637,0.00080331694,0.0020212075,-0.003695302,0.002079584,-0.0052849613,0.0019349981,-0.009123593,0.002222421,0.003197156,-0.004188595,-0.0013444257,-0.003990172,0.0023647055,-0.0052749966,-0.005007751,-0.006089888,-0.0035430975,0.0041333674,0.00516756,0.00014586125,-0.0057344474,-0.0040521505,0.007225809,-0.0010445825,-0.0037389572,-0.0017095819,-0.009370472,-0.0006132586,-0.004519896,-0.00039184673,-0.0030798886,0.003726606,-0.0059530246,-0.0051321266,-0.0032335592,0.0024753215,0.00640985,0.0070745223,-0.002854527,0.00053794926,0.0003489525,-0.005321156,0.0019520178,0.002940203,0.0013912013,-0.0044143437,0.0015841466,0.0024752398,-0.0014231052,-0.0074508563,-0.0006378987,-0.0069784527,0.006711315,0.0025774508,0.0023179196,-0.004907742,0.0056424905,-0.0051990016,0.001693382,0.0019380283,-0.00082567876,0.008359392,0.004100129,-0.0011489568,0.00015054944,-0.001429596,0.0023353861,-0.0022131156,-0.00020397165,-0.005442008,0.0056886855,0.0018069468,0.001617025,-0.0005941312,0.011463125,0.009335327,0.0019621209,0.0062834155,0.0018743966,-0.0028148855,0.0006953837,0.005849991,0.0068639633,0.006640268,-0.008612542,0.0039710226,-0.00054552645
P29,7,1,1.2492311629390214,-1.0235106036247805,0.05501409916959983,1.2465954280819804,-0.004756229,-0.0019993049,0.0004277305,0.0042380113,-0.0039776834,-0.0033038133,0.0049830507,0.0041525816,0.0027262315,-0.00097130623,-0.0012115575,-0.0049659526,0.0039487183,-0.003970747,-0.0017083593,-0.00403266,0.003341143,-0.0070200297,5.2228104e-05,-0.007006505,-0.0052033076,0.0032756752,-0.0021271703,-0.0041943854,-0.00058980606,0.0029102303,-0.00018594909,-0.009891699,-0.0063650487,-0.00011213892,0.0047947243,0.0047010886,-0.0026137044,0.0014438243,-0.0043389755,0.009157638,-0.005619714,-0.007938614,-0.0005361472,-0.008737693,0.0024308243,-4.3049047e-05,-2.4186622e-05,-0.0027306583,0.0073445644,-0.0015698309,-0.0015850193,-0.007307727,0.00013945135,-0.0010281736,0.0015119062,-0.005242518,-0.0050335466,0.005170487,-0.0026040347,0.0008922465,-0.0006299387,-0.0019099013,-0.0039353846,-0.0009257962,0.0049248217,0.0010394594,-0.0014057963,-0.0018006191,-0.010378712,0.00083828106,-0.003973381,0.000527699,-0.0040010316,0.0014486508,-0.0040792297,0.003976823,0.0074336743,0.0018759958,0.004654402,0.001227257,-0.0041375705,-0.004524392,-0.0030524202,0.0014926231,-0.00045364606,-0.004506048,-0.004033565,0.00474226,-0.000477541,0.003074445,0.0027976832,0.006103988,0.007896774,-0.0013372814,0.0021142208,0.0030569145,-0.00030216028,0.008307492,0.006376695,0.0026147356,-0.0026094252,-0.005717354,0.0032488075,0.0037834335
P3,2,1,0.08221855394588845,0.070150726765294,-0.7376890570469067,0.08432851425260454,-0.0022092958,0.0055007166,-0.0012974851,-0.003314184,-0.0010353752,-0.0022426138,-0.0013590213,0.009084371,-0.0015585702,0.00041442356,-0.0043384912,-0.0065916902,-0.000536507,0.0019170701,-0.00023100285,-0.0020911216,1.4267862e-05,-0.007987556,5.3385505e-05,-0.0050897915,0.0066050678,0.00037124756,0.0066786637,-0.0027056963,-0.0036014959,0.0033494101,-0.003872405,-0.0072258706,-0.00413989,0.00041493305,0.008536723,0.0018048268,-0.0005200485,-0.0043922584,-0.0005226152,0.004021181,-0.0035967424,-0.005439883,-0.0021943415,-0.009249018,0.0022911436,-0.003402592,-0.0010683769,0.0011659124,-0.0004885075,-0.0034302287,0.0003004341,-0.0034859634,-0.0024899223,0.0018428564,0.004598233,-0.0024447015,0.00070871593,0.0006782277,-0.002581685,0.0013538658,0.0059934356,0.0012832356,-0.006872238,0.0018778173,0.0019248193,0.0007628975,-0.005029173,-0.006924957,-0.0046938183,0.008585243,0.00075021357,0.002318572,-0.0007975299,0.00422924,-0.004178641,0.00094746664,0.0016414545,-0.0012984975,0.009553132,-0.0012381065,0.00046505887,0.00024434333,-0.0019769121,0.002492005,-0.004152135,-0.0021866786,-0.004991849,0.0031530175,-0.0016128495,1.2651512e-05,0.0013281666,0.0072660483,0.0101312585,-0.00018309958,0.0007411029,0.0029127204,0.00045507238,-0.004229354,0.0057465793,0.008404068,0.00175128,-0.0039898674,0.003420283,-0.00040722056
P3,40,1,-1.0847940550472446,-1.0235106036247805,-1.5303922132634133,-1.0779383995767713,-2.06533e-05,0.0036328721,-0.0031473555,-0.0016349256,0.0020496543,-0.005709209,-0.00068050646,0.00783656,0.0013329734,-0.004394252,-0.0015206363,-0.002443256,0.0028116067,-0.00040396562,-0.00065799203,0.0002366185,0.0002940063,-0.0065990672,-0.001069146,-0.005991022,0.0037781503,0.0023247874,0.0044539035,0.00029751763,-0.0016476574,0.0038286902,-0.0010936518,-0.0026091584,-0.005167362,0.0020724721,0.004885763,-0.00013387913,-0.0017234022,-0.0004921509,0.0011857977,0.0034928543,0.0009700629,-0.0067836433,-0.0022940936,-0.0046149935,0.005096081,-0.00103516,-0.0021531964,-0.0010296399,0.0026319367,-0.0013583819,0.0003643066,-0.0004507153,0.006356991,0.002694541,0.005980951,-0.0038791765,-0.0012660661,0.002554173,-0.0042455834,0.0020245588,0.0054889163,-0.00014547119,-0.0016866189,-0.00078317657,0.0020711846,-0.00038322207,-0.0029314582,-0.0026897104,-0.0024190964,0.0013336642,-0.0009727446,-0.0023530715,0.0008562562,0.0029865564,-0.0017523566,-0.00068099465,0.0024007764,-0.0025235857,0.0021284707,-0.0008315665,-0.0002491388,-0.00039013615,0.0003586543,0.00018866407,-0.0025338656,-0.0014793947,-0.0025697604,0.005309742,-0.0015289051,0.0011337558,-0.0010642102,0.003744459,0.007509917,0.0008204909,0.0011127135,0.0023809413,-1.250155e-06,-0.0015702076,0.0011800927,0.002217748,0.001176449,-0.0035324704,0.0004393015,0.0010167836
P3,83,1,-1.0847940550472446,-1.0235106036247805,-0.7376890570469067,0.08432851425260454,-0.002603644,0.0009808454,-0.002985613,-0.00088543596,-2.2546668e-05,-0.0077725174,0.0016519459,0.002833462,-0.0041804514,0.004896813,-0.0024612644,-0.0035856385,-0.0035056896,-0.0018200467,0.00669185,0.00041240687,-0.00036750446,-0.0022498765,-0.0017855421,3.6429894e-05,-0.0014767185,-0.0028221053,0.0055117374,-0.0032101553,-0.0026070506,0.0039092326,0.0005563248,-0.0014369076,-0.005300637,-0.0017894376,0.002261923,-0.001325202,-0.0011156565,-0.0009455475,-0.00097425096,0.00091018976,0.004366098,-3.1664316e-05,-0.0024203027,-0.0051421714,-0.0003178629,0.001335533,-0.000192298,-0.0043875813,-8.0686994e-05,0.0014498973,0.001231557,-0.0031712044,0.0029093274,0.004365959,0.0062809857,-0.0012945925,0.0016955959,-0.0032306754,0.0025864071,0.0009042529,-0.0006825583,-0.003498671,-0.003118595,0.00412721,-0.0010226415,-0.0020943559,0.0016422272,0.005241213,-0.0015428059,0.0030603828,0.0003266277,-0.00041507836,-0.0037025497,0.0011309678,0.0018377636,0.00019662322,0.0039621796,-0.0017383214,0.0058691786,0.0016633517,0.0013658304,-0.0044429814,-0.0030841858,0.0027051503,-0.0030664937,-0.0021291599,-0.008166426,0.004023264,-0.0051134937,0.00021769284,-0.0013283602,-0.0047132373,-0.001941997,0.001246653,0.006547357,-0.003282167,0.0015305569,-0.0043072244,0.0063545643,0.0048650512,0.0044075856,0.0010720168,0.00032885233,-0.0030886866
